ΤΚ,Περιοχή,Ζώνη,"Συνολική κατανάλωση","Ημέρες κατανάλωσης","Μέση ημερήσια κατανάλωση","Πλήθος παροχών","Μήνας κατανάλωσης"
12461,"ΣΥΝ. ΣΙΔΗΡΟΠΟΥΛΟΥ","Κλάση Δ",242,140,1.73,5,02/2025
12461,ΧΑΙΔΑΡΙ,"Κλάση A","2,530",73174,0.03,2629,02/2025
12461,ΧΑΙΔΑΡΙ,"Κλάση Β","48,459",175763,0.28,6281,02/2025
12461,ΧΑΙΔΑΡΙ,"Κλάση Γ","18,025",28846,0.62,1031,02/2025
12461,ΧΑΙΔΑΡΙ,"Κλάση Δ","6,032",3339,1.81,120,02/2025
12461,ΧΑΙΔΑΡΙ,"Κλάση Ε","2,970",348,8.54,15,02/2025
12462,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση A",48,1876,0.03,67,02/2025
12462,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Β","1,680",6132,0.27,219,02/2025
12462,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Γ",428,728,0.59,26,02/2025
12462,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Δ",136,84,1.62,3,02/2025
12462,ΑΦΑΙΑ,"Κλάση A",49,1886,0.03,69,02/2025
12462,ΑΦΑΙΑ,"Κλάση Β","1,154",3696,0.31,132,02/2025
12462,ΑΦΑΙΑ,"Κλάση Γ",824,1299,0.63,47,02/2025
12462,ΑΦΑΙΑ,"Κλάση Δ",311,112,2.78,4,02/2025
12462,ΔΑΣΟΣ,"Κλάση A","1,549",44348,0.03,1595,02/2025
12462,ΔΑΣΟΣ,"Κλάση Β","37,292",131091,0.28,4689,02/2025
12462,ΔΑΣΟΣ,"Κλάση Γ","17,417",27665,0.63,991,02/2025
12462,ΔΑΣΟΣ,"Κλάση Δ","3,220",1953,1.65,71,02/2025
12462,ΔΑΣΟΣ,"Κλάση Ε",479,75,6.39,3,02/2025
12462,ΔΑΦΝΙ,"Κλάση A",165,4766,0.03,172,02/2025
12462,ΔΑΦΝΙ,"Κλάση Β","4,249",15120,0.28,540,02/2025
12462,ΔΑΦΝΙ,"Κλάση Γ","1,520",2573,0.59,92,02/2025
12462,ΔΑΦΝΙ,"Κλάση Δ",167,90,1.86,4,02/2025
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση A",32,1484,0.02,60,02/2025
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση Β",300,1204,0.25,44,02/2025
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση Γ",275,364,0.75,14,02/2025
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση Δ",871,459,1.90,17,02/2025
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση Ε","5,806",140,41.47,5,02/2025
12462,ΧΑΙΔΑΡΙ,"Κλάση A",32,1774,0.02,67,02/2025
12462,ΧΑΙΔΑΡΙ,"Κλάση Β",969,3574,0.27,128,02/2025
12462,ΧΑΙΔΑΡΙ,"Κλάση Γ",534,812,0.66,29,02/2025
12462,ΧΑΙΔΑΡΙ,"Κλάση Δ",676,476,1.42,17,02/2025
13121,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση A",7,224,0.03,8,02/2025
13121,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση Β",77,308,0.25,11,02/2025
13121,ΙΛΙΟΝ,"Κλάση A","1,635",51760,0.03,2065,02/2025
13121,ΙΛΙΟΝ,"Κλάση Β","35,333",126894,0.28,4916,02/2025
13121,ΙΛΙΟΝ,"Κλάση Γ","14,761",23801,0.62,1060,02/2025
13121,ΙΛΙΟΝ,"Κλάση Δ","2,205",1444,1.53,75,02/2025
13121,ΙΛΙΟΝ,"Κλάση Ε",688,66,10.42,3,02/2025
13121,ΜΠΟΥΡΝΑΖΙ,"Κλάση A",0,56,0.01,2,02/2025
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση A","1,363",43321,0.03,1734,02/2025
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση Β","29,558",105757,0.28,4110,02/2025
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση Γ","12,676",20193,0.63,914,02/2025
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση Δ","1,372",776,1.77,48,02/2025
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση Ε",796,56,14.22,3,02/2025
13121,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Β",66,196,0.34,7,02/2025
13121,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Γ",32,56,0.58,2,02/2025
13122,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση A",8,276,0.03,10,02/2025
13122,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση Β",160,562,0.28,23,02/2025
13122,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση Γ",66,114,0.58,6,02/2025
13122,ΙΛΙΟΝ,"Κλάση A","3,329",108004,0.03,4814,02/2025
13122,ΙΛΙΟΝ,"Κλάση Β","69,879",251981,0.28,9456,02/2025
13122,ΙΛΙΟΝ,"Κλάση Γ","26,061",41341,0.63,1749,02/2025
13122,ΙΛΙΟΝ,"Κλάση Δ","4,468",2967,1.51,138,02/2025
13122,ΙΛΙΟΝ,"Κλάση Ε","1,975",232,8.51,11,02/2025
13122,"Ν. ΛΙΟΣΙΑ","Κλάση A",21,670,0.03,41,02/2025
13122,"Ν. ΛΙΟΣΙΑ","Κλάση Β",641,2290,0.28,85,02/2025
13122,"Ν. ΛΙΟΣΙΑ","Κλάση Γ",199,312,0.64,14,02/2025
13122,"Ν. ΛΙΟΣΙΑ","Κλάση Δ",63,30,2.10,2,02/2025
13122,ΠΑΛΑΤΙΑΝΗ,"Κλάση A",55,1612,0.03,60,02/2025
13122,ΠΑΛΑΤΙΑΝΗ,"Κλάση Β",279,1272,0.22,47,02/2025
13122,ΠΑΛΑΤΙΑΝΗ,"Κλάση Γ",125,194,0.64,8,02/2025
13122,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση A",147,4788,0.03,171,02/2025
13122,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Β","4,814",16576,0.29,592,02/2025
13122,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Γ","3,069",4788,0.64,171,02/2025
13122,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Δ",148,112,1.32,4,02/2025
13123,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση A",40,1036,0.04,37,02/2025
13123,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Β","1,086",3864,0.28,138,02/2025
13123,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Γ",860,1316,0.65,47,02/2025
13123,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Δ",71,56,1.27,2,02/2025
13123,ΙΛΙΟΝ,"Κλάση A","1,130",38415,0.03,1398,02/2025
13123,ΙΛΙΟΝ,"Κλάση Β","28,550",100021,0.29,3599,02/2025
13123,ΙΛΙΟΝ,"Κλάση Γ","12,686",20398,0.62,747,02/2025
13123,ΙΛΙΟΝ,"Κλάση Δ","1,130",784,1.44,29,02/2025
13123,ΙΛΙΟΝ,"Κλάση Ε",335,56,5.99,2,02/2025
13123,ΜΙΧΕΛΗ,"Κλάση A","1,186",38157,0.03,1377,02/2025
13123,ΜΙΧΕΛΗ,"Κλάση Β","28,525",100206,0.28,3611,02/2025
13123,ΜΙΧΕΛΗ,"Κλάση Γ","12,043",19306,0.62,702,02/2025
13123,ΜΙΧΕΛΗ,"Κλάση Δ","1,274",811,1.57,36,02/2025
13123,ΜΙΧΕΛΗ,"Κλάση Ε",225,32,7.02,2,02/2025
13123,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση A",95,2884,0.03,103,02/2025
13123,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Β","3,122",10696,0.29,382,02/2025
13123,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Γ","1,874",2996,0.63,107,02/2025
13123,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Δ",320,196,1.63,7,02/2025
13231,ΚΗΠΟΥΠΟΛΗ,"Κλάση A",545,17543,0.03,631,02/2025
13231,ΚΗΠΟΥΠΟΛΗ,"Κλάση Β","16,753",57028,0.29,2038,02/2025
13231,ΚΗΠΟΥΠΟΛΗ,"Κλάση Γ","7,228",11668,0.62,417,02/2025
13231,ΚΗΠΟΥΠΟΛΗ,"Κλάση Δ",790,616,1.28,22,02/2025
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση A","3,931",120748,0.03,4317,02/2025
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Β","82,083",292670,0.28,10454,02/2025
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Γ","31,072",50286,0.62,1796,02/2025
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Δ","3,902",2520,1.55,90,02/2025
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Ε",726,112,6.48,4,02/2025
13232,ΜΙΧΕΛΗ,"Κλάση A",13,448,0.03,16,02/2025
13232,ΜΙΧΕΛΗ,"Κλάση Β",648,2100,0.31,75,02/2025
13232,ΜΙΧΕΛΗ,"Κλάση Γ",147,252,0.58,9,02/2025
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση A","2,223",70623,0.03,2531,02/2025
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Β","50,462",178437,0.28,6376,02/2025
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Γ","21,347",34559,0.62,1235,02/2025
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Δ","2,308",1428,1.62,51,02/2025
13341,"ΑΝΩ ΛΙΟΣΙΑ","Κλάση A",2,112,0.02,16,02/2025
13341,"ΑΝΩ ΛΙΟΣΙΑ","Κλάση Β",21,57,0.37,3,02/2025
13341,"ΑΝΩ ΛΙΟΣΙΑ","Κλάση Γ",37,56,0.66,2,02/2025
13451,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση A",574,18738,0.03,670,02/2025
13451,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Β","16,423",55139,0.30,1970,02/2025
13451,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Γ","10,105",15960,0.63,570,02/2025
13451,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Δ",664,588,1.13,21,02/2025
13451,ΑΝΑΓΕΝΝΗΣΗ,"Κλάση A",11,420,0.03,15,02/2025
13451,ΑΝΑΓΕΝΝΗΣΗ,"Κλάση Β",278,980,0.28,35,02/2025
13451,ΑΝΑΓΕΝΝΗΣΗ,"Κλάση Γ",139,224,0.62,8,02/2025
13451,"ΑΝΩ ΛΙΜΝΗ","Κλάση A",1,56,0.01,2,02/2025
13451,ΑΤΤΑΛΟΣ,"Κλάση A",18,700,0.03,25,02/2025
13451,ΑΤΤΑΛΟΣ,"Κλάση Β",645,2156,0.30,77,02/2025
13451,ΑΤΤΑΛΟΣ,"Κλάση Γ",355,616,0.58,22,02/2025
13451,ΓΕΡΟΒΟΥΝΟ,"Κλάση A",521,19499,0.03,701,02/2025
13451,ΓΕΡΟΒΟΥΝΟ,"Κλάση Β","17,253",58684,0.29,2096,02/2025
13451,ΓΕΡΟΒΟΥΝΟ,"Κλάση Γ","9,703",15428,0.63,551,02/2025
13451,ΓΕΡΟΒΟΥΝΟ,"Κλάση Δ",946,700,1.35,25,02/2025
13451,ΖΕΦΥΡΙ,"Κλάση A",3,252,0.01,9,02/2025
13451,ΖΕΦΥΡΙ,"Κλάση Β",154,504,0.31,18,02/2025
13451,ΖΕΦΥΡΙ,"Κλάση Γ",155,252,0.62,9,02/2025
13451,ΚΑΜΑΤΕΡΟ,"Κλάση A","1,014",34453,0.03,1234,02/2025
13451,ΚΑΜΑΤΕΡΟ,"Κλάση Β","24,963",85972,0.29,3071,02/2025
13451,ΚΑΜΑΤΕΡΟ,"Κλάση Γ","12,628",19924,0.63,712,02/2025
13451,ΚΑΜΑΤΕΡΟ,"Κλάση Δ","2,283",1372,1.66,49,02/2025
13451,ΚΑΜΑΤΕΡΟ,"Κλάση Ε",781,56,13.96,2,02/2025
13451,"Ν. ΟΛΥΜΠΙΑ","Κλάση A",175,6188,0.03,221,02/2025
13451,"Ν. ΟΛΥΜΠΙΑ","Κλάση Β","6,140",20636,0.30,737,02/2025
13451,"Ν. ΟΛΥΜΠΙΑ","Κλάση Γ","4,002",6440,0.62,230,02/2025
13451,"Ν. ΟΛΥΜΠΙΑ","Κλάση Δ",318,196,1.62,7,02/2025
13451,ΟΛΥΜΠΙΑ,"Κλάση A",3,112,0.02,5,02/2025
13451,ΟΛΥΜΠΙΑ,"Κλάση Β",91,336,0.27,12,02/2025
13451,ΟΛΥΜΠΙΑ,"Κλάση Γ",31,56,0.55,2,02/2025
13451,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση A",61,2436,0.03,88,02/2025
13451,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Β","2,231",7448,0.30,266,02/2025
13451,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Γ","1,376",2212,0.62,79,02/2025
13451,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Δ",90,84,1.07,3,02/2025
13461,"ΑΝΩ ΛΙΜΝΗ","Κλάση Γ",40,56,0.71,2,02/2025
13461,ΖΕΦΥΡΙ,"Κλάση A",532,25536,0.02,912,02/2025
13461,ΖΕΦΥΡΙ,"Κλάση Β","13,728",47848,0.29,1710,02/2025
13461,ΖΕΦΥΡΙ,"Κλάση Γ","8,902",13893,0.64,497,02/2025
13461,ΖΕΦΥΡΙ,"Κλάση Δ","4,024",2302,1.75,83,02/2025
13461,ΖΕΦΥΡΙ,"Κλάση Ε","2,618",280,9.35,10,02/2025
13461,"ΚΑΤΩ ΛΙΜΝΗ","Κλάση A",0,84,0.00,3,02/2025
13461,"ΚΑΤΩ ΛΙΜΝΗ","Κλάση Β",19,84,0.23,3,02/2025
13461,"ΚΑΤΩ ΛΙΜΝΗ","Κλάση Γ",38,56,0.68,2,02/2025
13461,ΛΙΜΝΗ,"Κλάση A",1,168,0.01,6,02/2025
13461,ΛΙΜΝΗ,"Κλάση Β",30,112,0.27,4,02/2025
13561,,"Κλάση A",2,56,0.03,2,02/2025
13561,,"Κλάση Β",111,392,0.28,14,02/2025
13561,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση A","1,590",54097,0.03,1936,02/2025
13561,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση Β","28,648",105174,0.27,3757,02/2025
13561,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση Γ","12,102",19350,0.63,692,02/2025
13561,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση Δ","2,667",1587,1.68,57,02/2025
13561,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση Ε",731,112,6.53,4,02/2025
13561,ΑΝΑΚΑΣΑ,"Κλάση A",23,532,0.04,19,02/2025
13561,ΑΝΑΚΑΣΑ,"Κλάση Β",110,392,0.28,14,02/2025
13561,ΑΝΑΚΑΣΑ,"Κλάση Γ",33,56,0.59,2,02/2025
13561,ΚΟΚΚΙΝΟΠΟΥΛΟΥ,"Κλάση A",252,7028,0.04,251,02/2025
13561,ΚΟΚΚΙΝΟΠΟΥΛΟΥ,"Κλάση Β","4,016",14392,0.28,514,02/2025
13561,ΚΟΚΚΙΝΟΠΟΥΛΟΥ,"Κλάση Γ","1,359",2184,0.62,78,02/2025
13561,ΚΟΚΚΙΝΟΠΟΥΛΟΥ,"Κλάση Δ",236,196,1.21,7,02/2025
13561,ΜΥΚΟΝΙΑΤΙΚΑ,"Κλάση A",215,7658,0.03,276,02/2025
13561,ΜΥΚΟΝΙΑΤΙΚΑ,"Κλάση Β","4,634",16877,0.27,603,02/2025
13561,ΜΥΚΟΝΙΑΤΙΚΑ,"Κλάση Γ","1,709",2807,0.61,101,02/2025
13561,ΜΥΚΟΝΙΑΤΙΚΑ,"Κλάση Δ",249,168,1.48,6,02/2025
13562,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση A",871,29604,0.03,1061,02/2025
13562,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση Β","18,027",65800,0.27,2350,02/2025
13562,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση Γ","6,901",11312,0.61,404,02/2025
13562,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση Δ",794,560,1.42,20,02/2025
13562,"ΑΓ. ΑΝΑΡΓΥΡΟΙ","Κλάση Ε",874,112,7.80,4,02/2025
13562,ΑΝΑΚΑΣΑ,"Κλάση A",803,25118,0.03,902,02/2025
13562,ΑΝΑΚΑΣΑ,"Κλάση Β","19,716",70679,0.28,2526,02/2025
13562,ΑΝΑΚΑΣΑ,"Κλάση Γ","7,364",11982,0.61,428,02/2025
13562,ΑΝΑΚΑΣΑ,"Κλάση Δ",654,420,1.56,15,02/2025
13562,ΑΝΑΚΑΣΑ,"Κλάση Ε",739,84,8.80,3,02/2025
13562,"ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ","Κλάση A",155,4984,0.03,178,02/2025
13562,"ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ","Κλάση Β","4,620",15960,0.29,570,02/2025
13562,"ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ","Κλάση Γ","1,894",2996,0.63,107,02/2025
13562,"ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ","Κλάση Δ",346,224,1.55,8,02/2025
13562,"ΣΥΝ. ΣΕΚ","Κλάση A",86,2268,0.04,81,02/2025
13562,"ΣΥΝ. ΣΕΚ","Κλάση Β","1,597",5908,0.27,211,02/2025
13562,"ΣΥΝ. ΣΕΚ","Κλάση Γ","1,000",1652,0.61,59,02/2025
13671,"ΑΓ. ΑΝΝΑ","Κλάση A",194,7616,0.03,272,02/2025
13671,"ΑΓ. ΑΝΝΑ","Κλάση Β","5,111",17416,0.29,622,02/2025
13671,"ΑΓ. ΑΝΝΑ","Κλάση Γ","3,258",5096,0.64,182,02/2025
13671,"ΑΓ. ΑΝΝΑ","Κλάση Δ",374,252,1.49,9,02/2025
13671,"ΑΓ. ΔΗΜΗΤΡΙΟΣ","Κλάση A",6,280,0.02,10,02/2025
13671,"ΑΓ. ΔΗΜΗΤΡΙΟΣ","Κλάση Β",119,420,0.28,15,02/2025
13671,"ΑΓ. ΔΗΜΗΤΡΙΟΣ","Κλάση Γ",34,56,0.61,2,02/2025
13671,"ΑΓ. ΙΩΑΝΝΗΣ ΡΩΣΟΣ","Κλάση Β",75,280,0.27,10,02/2025
13671,"ΑΓ. ΙΩΑΝΝΗΣ ΡΩΣΟΣ","Κλάση Γ",121,168,0.72,6,02/2025
13671,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Β",33,112,0.30,4,02/2025
13671,ΑΧΑΡΝΕΣ,"Κλάση A",29,896,0.03,32,02/2025
13671,ΑΧΑΡΝΕΣ,"Κλάση Β","1,115",3808,0.29,136,02/2025
13671,ΑΧΑΡΝΕΣ,"Κλάση Γ",351,616,0.57,22,02/2025
13671,ΒΑΡΥΜΠΟΜΠΗ,"Κλάση Β",17,56,0.30,2,02/2025
13671,"ΒΑΡΥΜΠΟΜΠΗ ΑΔΑΜΕΣ","Κλάση A",0,168,0.00,6,02/2025
13671,"ΒΑΡΥΜΠΟΜΠΗ ΣΥΝ ΦΛΟΓΑ","Κλάση A",3,140,0.02,5,02/2025
13671,"ΒΑΡΥΜΠΟΜΠΗ ΣΥΝ ΦΛΟΓΑ","Κλάση Β",15,56,0.26,2,02/2025
13671,ΓΕΡΟΒΟΥΝΟ,"Κλάση A",269,8456,0.03,302,02/2025
13671,ΓΕΡΟΒΟΥΝΟ,"Κλάση Β","6,567",22652,0.29,809,02/2025
13671,ΓΕΡΟΒΟΥΝΟ,"Κλάση Γ","3,008",4732,0.64,169,02/2025
13671,ΓΕΡΟΒΟΥΝΟ,"Κλάση Δ",681,448,1.52,16,02/2025
13671,ΓΕΡΟΒΟΥΝΟ,"Κλάση Ε","1,062",112,9.48,4,02/2025
13671,"ΕΦ. ΟΠΛΙΤΩΝ","Κλάση A",52,1960,0.03,70,02/2025
13671,"ΕΦ. ΟΠΛΙΤΩΝ","Κλάση Β","1,255",4480,0.28,160,02/2025
13671,"ΕΦ. ΟΠΛΙΤΩΝ","Κλάση Γ",920,1372,0.67,49,02/2025
13671,"ΕΦ. ΟΠΛΙΤΩΝ","Κλάση Δ",395,252,1.57,9,02/2025
13671,ΚΕΡΑΜΙΔΙΩΤΗ,"Κλάση Β",22,56,0.39,2,02/2025
13671,ΛΑΘΕΑ,"Κλάση A",0,56,0.00,2,02/2025
13671,ΛΑΘΕΑ,"Κλάση Β",129,364,0.35,13,02/2025
13671,ΛΑΘΕΑ,"Κλάση Γ",36,56,0.64,2,02/2025
13671,"ΛΟΦΟΣ ΓΥΦΤΙΣΣΑΣ","Κλάση A",7,392,0.02,14,02/2025
13671,"ΛΟΦΟΣ ΓΥΦΤΙΣΣΑΣ","Κλάση Β",590,1736,0.34,62,02/2025
13671,"ΛΟΦΟΣ ΓΥΦΤΙΣΣΑΣ","Κλάση Γ",480,756,0.63,27,02/2025
13671,"ΛΟΦΟΣ ΠΡΟΦ. ΗΛΙΑ","Κλάση A",6,168,0.04,6,02/2025
13671,"ΛΟΦΟΣ ΠΡΟΦ. ΗΛΙΑ","Κλάση Β",212,644,0.33,23,02/2025
13671,"ΛΟΦΟΣ ΠΡΟΦ. ΗΛΙΑ","Κλάση Γ",194,308,0.63,11,02/2025
13671,ΛΥΚΟΤΡΥΠΑ,"Κλάση A",645,20598,0.03,738,02/2025
13671,ΛΥΚΟΤΡΥΠΑ,"Κλάση Β","15,392",52999,0.29,1893,02/2025
13671,ΛΥΚΟΤΡΥΠΑ,"Κλάση Γ","7,844",12600,0.62,450,02/2025
13671,ΛΥΚΟΤΡΥΠΑ,"Κλάση Δ","1,088",896,1.21,32,02/2025
13671,ΝΕΑΠΟΛΗ,"Κλάση A",7,196,0.03,7,02/2025
13671,ΝΕΑΠΟΛΗ,"Κλάση Β",96,308,0.31,11,02/2025
13671,ΝΕΑΠΟΛΗ,"Κλάση Γ",91,140,0.65,5,02/2025
13671,"ΠΑΛ. ΜΕΝΙΔΙ","Κλάση A",27,1120,0.02,40,02/2025
13671,"ΠΑΛ. ΜΕΝΙΔΙ","Κλάση Β",887,2996,0.30,107,02/2025
13671,"ΠΑΛ. ΜΕΝΙΔΙ","Κλάση Γ",527,812,0.65,29,02/2025
13671,ΠΛΑΤΩΝΑΣ,"Κλάση Β",25,84,0.30,3,02/2025
13671,ΠΛΑΤΩΝΑΣ,"Κλάση Γ",89,140,0.64,5,02/2025
13671,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση A",0,56,0.01,2,02/2025
13671,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση Β",21,56,0.37,2,02/2025
13671,ΧΑΜΟΜΗΛΟ,"Κλάση A",14,532,0.03,19,02/2025
13671,ΧΑΜΟΜΗΛΟ,"Κλάση Β",215,756,0.28,27,02/2025
13671,ΧΑΜΟΜΗΛΟ,"Κλάση Γ",281,364,0.77,13,02/2025
13671,ΧΑΜΟΜΗΛΟ,"Κλάση Δ",297,196,1.51,7,02/2025
13671,ΧΑΡΑΥΓΗ,"Κλάση A",36,868,0.04,31,02/2025
13671,ΧΑΡΑΥΓΗ,"Κλάση Β",453,1736,0.26,62,02/2025
13671,ΧΑΡΑΥΓΗ,"Κλάση Γ",162,280,0.58,10,02/2025
13671,ΧΑΡΑΥΓΗ,"Κλάση Δ",119,84,1.42,3,02/2025
13672,"40 ΜΑΡΤΥΡΩΝ","Κλάση A",3,140,0.02,5,02/2025
13672,"40 ΜΑΡΤΥΡΩΝ","Κλάση Β",85,252,0.34,9,02/2025
13672,"40 ΜΑΡΤΥΡΩΝ","Κλάση Γ",53,84,0.64,3,02/2025
13672,"40 ΜΑΡΤΥΡΩΝ","Κλάση Δ",252,84,3.00,3,02/2025
13672,"ΑΓ. ΑΘΑΝΑΣΙΟΣ","Κλάση A",124,4432,0.03,160,02/2025
13672,"ΑΓ. ΑΘΑΝΑΣΙΟΣ","Κλάση Β","4,242",13720,0.31,491,02/2025
13672,"ΑΓ. ΑΘΑΝΑΣΙΟΣ","Κλάση Γ","3,059",4732,0.65,169,02/2025
13672,"ΑΓ. ΑΘΑΝΑΣΙΟΣ","Κλάση Δ",90,84,1.07,3,02/2025
13672,"ΑΓ. ΑΝΝΑ","Κλάση A",18,868,0.02,32,02/2025
13672,"ΑΓ. ΑΝΝΑ","Κλάση Β",381,1260,0.30,45,02/2025
13672,"ΑΓ. ΑΝΝΑ","Κλάση Γ",124,196,0.63,7,02/2025
13672,"ΑΓ. ΑΝΝΑ","Κλάση Δ",365,168,2.17,6,02/2025
13672,"ΑΓ. ΔΗΜΗΤΡΙΟΣ","Κλάση A",45,2088,0.02,76,02/2025
13672,"ΑΓ. ΔΗΜΗΤΡΙΟΣ","Κλάση Β",960,3289,0.29,118,02/2025
13672,"ΑΓ. ΔΗΜΗΤΡΙΟΣ","Κλάση Γ",576,896,0.64,32,02/2025
13672,"ΑΓ. ΔΗΜΗΤΡΙΟΣ","Κλάση Δ",76,56,1.36,2,02/2025
13672,"ΑΓ. ΙΩΑΝΝΗΣ ΡΩΣΟΣ","Κλάση A",1,56,0.02,2,02/2025
13672,"ΑΓ. ΙΩΑΝΝΗΣ ΡΩΣΟΣ","Κλάση Β",13,56,0.24,2,02/2025
13672,"ΑΓ. ΙΩΑΝΝΗΣ ΡΩΣΟΣ","Κλάση Γ",75,112,0.67,4,02/2025
13672,"ΑΓ. ΜΑΡΙΝΑ","Κλάση A",12,448,0.03,16,02/2025
13672,"ΑΓ. ΜΑΡΙΝΑ","Κλάση Β",349,1120,0.31,40,02/2025
13672,"ΑΓ. ΜΑΡΙΝΑ","Κλάση Γ",157,252,0.62,9,02/2025
13672,"ΑΓ. ΜΑΥΡΑ","Κλάση A",61,2156,0.03,77,02/2025
13672,"ΑΓ. ΜΑΥΡΑ","Κλάση Β","1,224",3948,0.31,141,02/2025
13672,"ΑΓ. ΜΑΥΡΑ","Κλάση Γ","1,026",1624,0.63,58,02/2025
13672,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση A",0,84,0.00,3,02/2025
13672,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Β",17,56,0.30,2,02/2025
13672,"ΑΓ. ΠΕΤΡΟΣ","Κλάση A",80,2492,0.03,89,02/2025
13672,"ΑΓ. ΠΕΤΡΟΣ","Κλάση Β","2,068",6748,0.31,241,02/2025
13672,"ΑΓ. ΠΕΤΡΟΣ","Κλάση Γ","1,019",1652,0.62,59,02/2025
13672,"ΑΓ. ΠΕΤΡΟΣ","Κλάση Δ",101,84,1.20,3,02/2025
13672,"ΑΝΩ ΛΙΜΝΗ","Κλάση Β",21,56,0.37,2,02/2025
13672,ΑΥΛΙΖΑ,"Κλάση A",71,3556,0.02,127,02/2025
13672,ΑΥΛΙΖΑ,"Κλάση Β","1,769",6132,0.29,219,02/2025
13672,ΑΥΛΙΖΑ,"Κλάση Γ","1,777",2632,0.68,94,02/2025
13672,ΑΥΛΙΖΑ,"Κλάση Δ","1,795",896,2.00,32,02/2025
13672,ΑΥΛΙΖΑ,"Κλάση Ε","1,346",168,8.01,6,02/2025
